timestamp,past_corr,current_corr
2019-03-08 00:00:00, 0.8596, 0.74
2019-03-11 00:00:00, 0.8585, 0.93
2019-03-12 00:00:00, 0.86, 0.75
2019-03-13 00:00:00, 0.8601000000000001, 0.75
2019-03-14 00:00:00, 0.8584, 0.67
2019-03-15 00:00:00, 0.8587, 0.74
2019-03-18 00:00:00, 0.8585, 0.82
2019-03-19 00:00:00, 0.8588, 0.8
2019-03-20 00:00:00, 0.8585, 0.78
2019-03-21 00:00:00, 0.8584, 0.91
2019-03-22 00:00:00, 0.8581, 0.95
2019-03-25 00:00:00, 0.8584999999999999, 0.7
2019-03-26 00:00:00, 0.8581, 0.92
2019-03-27 00:00:00, 0.86, 0.83
2019-03-28 00:00:00, 0.8602000000000001, 0.91
2019-03-29 00:00:00, 0.8603000000000002, 0.85
2019-04-01 00:00:00, 0.86, 0.93
2019-04-02 00:00:00, 0.8614000000000002, 0.63
2019-04-03 00:00:00, 0.8601000000000002, 0.75
2019-04-04 00:00:00, 0.86, 0.76
2019-04-05 00:00:00, 0.8588000000000001, 0.86
2019-04-08 00:00:00, 0.8610000000000002, 0.76
2019-04-09 00:00:00, 0.8598000000000002, 0.88
2019-04-10 00:00:00, 0.8589000000000001, 0.88
2019-04-11 00:00:00, 0.8613, 0.82
2019-04-12 00:00:00, 0.8625000000000002, 0.83
2019-04-15 00:00:00, 0.8632000000000002, 0.74
2019-04-16 00:00:00, 0.8647999999999999, 0.91
2019-04-17 00:00:00, 0.8657999999999998, 0.66
2019-04-18 00:00:00, 0.8642999999999997, 0.66
2019-04-22 00:00:00, 0.8636999999999998, 0.54
2019-04-23 00:00:00, 0.8619, 0.79
2019-04-24 00:00:00, 0.8607, 0.8
2019-04-25 00:00:00, 0.8619000000000001, 0.76
2019-04-26 00:00:00, 0.8607, 0.82
2019-04-29 00:00:00, 0.8607, 0.76
2019-04-30 00:00:00, 0.8597, 0.76
2019-05-01 00:00:00, 0.8596, 0.9
2019-05-02 00:00:00, 0.8596, 0.69
2019-05-03 00:00:00, 0.8593000000000001, 0.97
2019-05-06 00:00:00, 0.8598000000000002, 0.93
2019-05-07 00:00:00, 0.8609, 0.82
2019-05-08 00:00:00, 0.8614000000000002, 0.84
2019-05-09 00:00:00, 0.8621000000000001, 0.64
2019-05-10 00:00:00, 0.8606, 0.81
